description,y_pred,y_conf,y_true
"Advanced life support, level 2 (als 2)",Moderate-Low,0.93990046,2
Attempt to restart heart and lungs,Moderate-Low,0.8952867,2
Open treatment of broken chest bone,High,0.84827375,2
Dilation of anus using an endoscope,Moderate-Low,0.60357916,2
"Repair of wound (2.6 to 5.0 centimeters) of face, ears, eyelids, nose, lips, and/or mouth",Moderate-Low,0.7930803,2
"Removal of middle or lower spine bone with release of spinal cord and/or nerves, lateral extracavitary approach",Very-High,0.6398301,2
Dilation of anus using an endoscope,Moderate-Low,0.60357916,2
Anesthesia for procedure on throat for removal of tumor,Moderate-Low,0.93163437,2
Removal or destruction of growth of bladder canal (urethra),Moderate-Low,0.5274358,2
Anesthesia for removal of urinary bladder tumors including use of an endoscope,Moderate-Low,0.5253129,2
Removal of embedded foreign body of mouth,Low,0.54120237,2
Suture of non-obstetrical vaginal injury,Moderate-Low,0.7199971,2
Ultrasound examination of lower large bowel using an endoscope,Low,0.6724147,2
Blood vessel procedure using an endoscope,High,0.48073894,2
Anesthesia for removal of urinary bladder stone,Moderate-Low,0.7961911,2
Balloon dilation of esophagus using an endoscope,Moderate-Low,0.8246601,2
Aspiration of abdominal cavity or cyst using an endoscope,Moderate-Low,0.39560065,2
Manipulation of hinged joints of upper and lower jaw bones under anesthesia,Moderate-Low,0.50220305,2
"Removal of foreskin, patient older than 28 days of age",Moderate-Low,0.9594886,2
"Repair of wound (over 30.0 centimeters) of face, ears, eyelids, nose, lips, and/or mouth",Moderate-Low,0.76929694,2
Insertion of device to close opening to voice box using an endoscope,Moderate-Low,0.9876391,2
Closed treatment of fracture of upper arm bone at shoulder joint,Moderate-Low,0.7305352,2
Removal of large bowel tissue using an endoscope,Moderate-Low,0.31438214,2
Incision of the membrane attaching foreskin and penis,Moderate-Low,0.985935,2
Creation of tract to drain salivary gland cyst,High,0.93143284,2
Balloon dilation of esophagus using an endoscope,Moderate-Low,0.8246601,2
Destruction of peripheral nerve or branch,Moderate-Low,0.7681043,2
Closed treatment of fracture of bone of hand with manipulation,Moderate-High,0.6146983,2
Injection of medication into eye,Low,0.98706484,2
Incision of pancreatic outlet muscle using an endoscope,Moderate-Low,0.85815126,2
Anesthesia for removal of urinary bladder stone,Moderate-Low,0.7961911,2
Injection of spinal canal to destroy nerve,Moderate-Low,0.49130464,2
Anesthesia for diagnostic examination of the wrist using an endoscope,Moderate-Low,0.8784423,2
"Repair of wound (2.5 centimeters or less) of face, ears, eyelids, nose, lips, and/or mouth",Moderate-Low,0.73973626,2
"Injection by continuous infusion of anesthetic agent, sciatic nerve",Moderate-Low,0.98634297,2
Closed treatment of fracture of bone of hand with manipulation and external hardware,Moderate-Low,0.6018628,2
"Paramedic intercept (pi), rural area, transport furnished by a volunteer ambulance company which is prohibited by state law from billing third party payers",Low,0.9497508,2
Anesthesia for suture of upper arm and elbow tendon to bone,Moderate-Low,0.8476148,2
Closed treatment of fracture of shin bone,Moderate-Low,0.6446253,2
Resection of large bowel tissue using an endoscope which is inserted through abdominal opening,Moderate-Low,0.95980847,2
Insertion of implant to close nasal passage,Moderate-Low,0.9326239,2
Mechanical removal of obstructive material from central venous catheter,Low,0.7347545,2
Closed treatment of ankle joint bone dislocation under anesthesia,Moderate-Low,0.98794156,2
"Drainage of abscess, cyst, or blood accumulation under the jaw bone",Moderate-Low,0.57938164,2
Removal of mouth tissue for grafting,Very-High,0.32737654,2
Radiological supervision and interpretation of repair of chest aorta with graft,Moderate-Low,0.65152603,2
Closed treatment of broken forearm bone at elbow with manipulation,Moderate-High,0.57076806,2
Deep biopsy of muscle,Moderate-Low,0.66905326,2
"Anesthesia for knee joint cast application, removal, or repair",Moderate-Low,0.94731534,2
Administration of radiation therapy,Moderate-Low,0.70704615,2
Destruction of penile growths using electric current,Moderate-Low,0.80850786,2
Removal of growth of tongue,High,0.28569078,2
Small bowel procedure,High,0.45084754,2
Anesthesia for procedure on collar bone and shoulder blade,Moderate-High,0.5681681,2
"Suture of bladder canal (urethra) wound or injury, penis",Moderate-Low,0.570053,2
Correction of fifth toe joint deformity,Moderate-High,0.9100054,2
Closed treatment of dislocated hand bone with manipulation,Moderate-High,0.7591697,2
"Injection by continuous infusion of anesthetic agent, thigh nerve",Moderate-Low,0.98426926,2
Irrigation and removal of multiple blood clots from bladder and bladder canal (urethra) using an endoscope,Moderate-Low,0.8173552,2
Insertion of catheter for imaging of heart blood vessels or grafts,Moderate-Low,0.7661426,2
"Anesthesia for procedure on nerves, muscles, tendons, fascia, and bursae of forearm, wrist, and hand",Moderate-Low,0.99056154,2
"Anesthesia for procedure on nerves, muscles, tendons, fascia, and bursae of shoulder and underarm",Moderate-Low,0.98068076,2
Repair of wound (2.6 to 7.5 centimeters) of trunk,Moderate-Low,0.6348045,2
Removal of anal polyps or growths using an endoscope,Moderate-Low,0.964275,2
Injections into large bowel using an endoscope,Moderate-Low,0.7497728,2
Removal of multiple external hemorrhoids,Moderate-High,0.87164116,2
"Anesthesia for procedure on nerves, muscles, tendons, fascia, and/or bursae of knee",Moderate-Low,0.9933072,2
Injections of anesthetic and/or steroid drug into upper or middle spine nerve root using imaging guidance,Moderate-High,0.58566195,2
Combined multiple vein and artery heart artery bypasses,Moderate-High,0.576751,2
Insertion of catheter for drainage into sac that covers the heart,Moderate-Low,0.6556933,2
Biopsy of rectum and large bowel using an endoscope,Moderate-Low,0.7562962,2
Removal of implanted catheter in spinal canal,Moderate-High,0.54099464,2
Anesthesia for procedure to control urinary system bleeding including use of an endoscope,Moderate-Low,0.9269461,2
"Repair of wound (2.6 to 7.5 centimeters) of the scalp, underarms, trunk, arms, and/or legs",Low,0.6256131,2
Injections of substances into upper or middle spine,Low,0.50692904,2
Injection of anesthetic agent underarm (axillary) nerve,Moderate-Low,0.9456624,2
Biopsy of large bowel using an endoscope,Moderate-Low,0.9072619,2
Nonobstetrical repair of skin from anus to genitals,Moderate-Low,0.7277429,2
"High dose brachytherapy , 2- 12 channels",Moderate-Low,0.9054385,2
Incision and drainage of vaginal blood accumulation,Moderate-Low,0.6007244,2
"MRI scan of brain, during open brain procedure before and after contrast",Moderate-Low,0.95136935,2
Preparation of donor pancreas for transplantation,Moderate-High,0.3332588,2
"Removal and microscopic examination of growth of the head, neck, hands, feet, or genitals",Moderate-Low,0.9451431,2
Biopsy of penis,Moderate-Low,0.8437284,2
Removal of dental bone,Moderate-Low,0.7942527,2
Anesthesia for procedure on upper front abdominal wall,Moderate-Low,0.9503475,2
Anesthesia for diagnostic X-ray procedure (accessed through the skin) on spine and spinal cord,Moderate-Low,0.55219924,2
Incision of foot bone,Moderate-Low,0.57462174,2
"Incision to lengthen toe tendon, open procedure",Moderate-Low,0.52240765,2
Stent placement in large bowel using an endoscope which is inserted through abdominal opening,Moderate-Low,0.96576995,2
Anesthesia for procedure on lower intestine using an endoscope,Moderate-Low,0.983796,2
"Implantable breast prosthesis, silicone or equal",Moderate-Low,0.65297335,2
"Removal of foreign body of upper arm or elbow area, accessed beneath the skin",Moderate-Low,0.83204263,2
Anesthesia for bone marrow aspiration and/or biopsy at pelvic bone,Moderate-Low,0.9508972,2
"Drainage, biopsy, or removal of foreign body of chest cavity",Moderate-Low,0.742387,2
Detection test for multiple types of respiratory virus,Low,0.9961539,2
Insertion of lower heart chamber blood flow assist device through the skin including radiological supervision and interpretation,Moderate-Low,0.6848624,2
"Injection of anesthetic agent, groin nerves",Moderate-Low,0.94346267,2
"Incision to release foot tendon, open procedure",Moderate-High,0.82953435,2
"Replacement of stomach or large bowel tube using fluoroscopic guidance with contrast, accessed through the skin",Moderate-Low,0.8997064,2
Removal of abdominal cavity catheter,Moderate-High,0.38993248,2
Closed treatment of broken forearm bone at elbow with manipulation,Moderate-High,0.57076806,2
Removal of recurring cataract in lens capsule using laser,Moderate-Low,0.94041985,2
Removal of lymph nodes from chest cavity and breast bone,Very-High,0.85715574,2
Anesthesia for spinal tap,Low,0.3310154,2
Incision of foot bone,Moderate-Low,0.57462174,2
Drainage of finger abscess,Moderate-Low,0.56701416,2
Destruction of extensive growths of external female genitals,Moderate-High,0.5971857,2
Insertion of catheter into vein with collection of blood sample,Low,0.88091165,2
Insertion of catheter into urinary duct (ureter) using an endoscope,Moderate-Low,0.95252126,2
Dilation of bladder canal (urethra) using an endoscope,Moderate-Low,0.90695393,2
"Removal of growth (3.1 to 4.0 centimeters) of the trunk, arms, or legs",Moderate-Low,0.8901838,2
Removal or destruction of bladder canal (urethra) mucous glands,Moderate-Low,0.8452496,2
Anesthesia for procedure on lower front abdominal wall,Moderate-Low,0.93844515,2
Biopsy of throat lesion behind nose,Moderate-Low,0.7841477,2
Repair of (2.5 centimeter or less) laceration to floor of mouth or tongue,Moderate-Low,0.9526369,2
Biopsy of breast accessed through the skin with ultrasound guidance,Moderate-Low,0.82827985,2
Injections of local anesthetic for pain control and abdominal wall analgesia on one side,Moderate-Low,0.8255806,2
Repair of central venous catheter for infusion,Low,0.4778678,2
"Laser destruction of insufficient vein of arm or leg using imaging guidance, accessed through the skin",Moderate-Low,0.8709762,2
"Incision of artery in one groin for insertion of prosthesis, open procedure",Moderate-High,0.5527158,2
"Application of vein wound compression system upper arm, forearm, hand, and fingers",Moderate-Low,0.5115901,2
Release of unspecified nerve,High,0.36954662,2
Removal or relocation of corneal conjunctiva,Moderate-High,0.73749816,2
Biopsy of soft tissue of upper arm or elbow,Moderate-Low,0.84215504,2
"Diagnostic aspiration of spinal disc or tissue, accessed through the skin",Low,0.6000049,2
Anesthesia for procedure on throat for removal of tumor,Moderate-Low,0.93163437,2
Insertion of stabilizing or separating device into lower spine at second level,Moderate-Low,0.525802,2
Computer-assisted image-guided navigation of lung airways using an endoscope,Moderate-Low,0.984209,2
"Fluid collection drainage by catheter using imaging guidance, accessed through the skin",Moderate-Low,0.89644,2
"Application of organ cavity radiation source, intermediate",Moderate-Low,0.67531884,2
Injection of chemical for destruction of nerve muscles on one side of voice box accessed through the skin,Low,0.9705254,2
"Anesthesia for procedure on nerves, muscles, tendons, fascia, and bursae of forearm, wrist, and hand",Moderate-Low,0.99056154,2
Repair of lacerated conjunctiva,Moderate-Low,0.58345735,2
CT scan guidance for and monitoring of tissue destruction,Low,0.934768,2
Insertion of catheter into abdominal pelvic or leg artery,Moderate-Low,0.84071416,2
Gene analysis (v-Ki-ras2 Kirsten rat sarcoma viral oncogene) variants in codons 12 and 13,Moderate-Low,0.99598783,2
Biopsy of toe joint,Low,0.7308776,2
Insertion of catheter in right heart for X-ray imaging of blood vessels or grafts,Moderate-Low,0.66508514,2
Closed treatment of broken heel bone,Moderate-Low,0.9133579,2
"Insertion of devices in abdominal cavity for radiation therapy guidance, accessed through the skin",Moderate-Low,0.6924985,2
Anesthesia for cesarean delivery following labor,Moderate-Low,0.6690221,2
Destruction of growth or soft tissue at roof of mouth,Moderate-Low,0.8670576,2
Removal of growth of floor of mouth,Moderate-High,0.5592471,2
"Removal of growth (3.1 to 4.0 centimeters) of the scalp, neck, hands, feet, or genitals",Moderate-Low,0.9870368,2
Anesthesia for procedure on collar bone and shoulder blade,Moderate-High,0.5681681,2
Anesthesia for application or revision of body cast,Moderate-Low,0.89539695,2
Destruction of lesion of cornea,Moderate-Low,0.3636617,2
