description,y_pred,y_conf,y_true
Ultrasound guided needle aspiration or biopsy of lower large bowel using an endoscope,Moderate-Low,0.9601084,Moderate-Low
Removal of infected neck graft,Moderate-High,0.4677175,Moderate-Low
Vocal cord injection using an endoscope,Moderate-Low,0.9308904,Moderate-Low
Collection of stem cells for transplantation,Moderate-Low,0.90174186,Moderate-Low
Anesthesia for retinal surgery,Moderate-Low,0.51743525,Moderate-Low
"Removal of malignant growth (0.6 to 1.0 centimeters) of the scalp, neck, hands, feet, or genitals",Low,0.5277261,Moderate-Low
Drainage of rectal abscess,Low,0.57481205,Moderate-Low
Suture of (2.5 centimeter or less) mouth laceration,Moderate-Low,0.8526503,Moderate-Low
Repositioning of implanted left heart electrode,Very-High,0.29246682,Moderate-Low
Closed treatment of broken tailbone,Moderate-Low,0.5082583,Moderate-Low
Creation of artificial vagina,High,0.5791474,Moderate-Low
Drainage of throat abscess,Moderate-Low,0.39603585,Moderate-Low
"Anesthesia for cast application, removal or repair",Moderate-Low,0.96778697,Moderate-Low
Adjustment or revision of external bone fixation system under anesthesia,High,0.6838407,Moderate-Low
Examination of kidney and urinary duct (ureter) using an endoscopy which is inserted through an already created urinary duct (ureter) opening,Moderate-Low,0.7664634,Moderate-Low
"Removal of malignant growth (over 4.0 centimeters) of the trunk, arms, or legs",Moderate-Low,0.5693152,Moderate-Low
"Advanced life support, level 2 (als 2)",Moderate-Low,0.93990046,Moderate-Low
Attempt to restart heart and lungs,Moderate-Low,0.8952867,Moderate-Low
Open treatment of broken chest bone,High,0.84827375,Moderate-Low
Dilation of anus using an endoscope,Moderate-Low,0.60357916,Moderate-Low
"Repair of wound (2.6 to 5.0 centimeters) of face, ears, eyelids, nose, lips, and/or mouth",Moderate-Low,0.7930803,Moderate-Low
"Removal of middle or lower spine bone with release of spinal cord and/or nerves, lateral extracavitary approach",Very-High,0.6398301,Moderate-Low
Dilation of anus using an endoscope,Moderate-Low,0.60357916,Moderate-Low
Anesthesia for procedure on throat for removal of tumor,Moderate-Low,0.93163437,Moderate-Low
Removal or destruction of growth of bladder canal (urethra),Moderate-Low,0.5274358,Moderate-Low
Anesthesia for removal of urinary bladder tumors including use of an endoscope,Moderate-Low,0.5253129,Moderate-Low
Removal of embedded foreign body of mouth,Low,0.54120237,Moderate-Low
Suture of non-obstetrical vaginal injury,Moderate-Low,0.7199971,Moderate-Low
Ultrasound examination of lower large bowel using an endoscope,Low,0.6724147,Moderate-Low
Blood vessel procedure using an endoscope,High,0.48073894,Moderate-Low
Anesthesia for removal of urinary bladder stone,Moderate-Low,0.7961911,Moderate-Low
Balloon dilation of esophagus using an endoscope,Moderate-Low,0.8246601,Moderate-Low
Aspiration of abdominal cavity or cyst using an endoscope,Moderate-Low,0.39560065,Moderate-Low
Manipulation of hinged joints of upper and lower jaw bones under anesthesia,Moderate-Low,0.50220305,Moderate-Low
"Removal of foreskin, patient older than 28 days of age",Moderate-Low,0.9594886,Moderate-Low
"Repair of wound (over 30.0 centimeters) of face, ears, eyelids, nose, lips, and/or mouth",Moderate-Low,0.76929694,Moderate-Low
Insertion of device to close opening to voice box using an endoscope,Moderate-Low,0.9876391,Moderate-Low
Closed treatment of fracture of upper arm bone at shoulder joint,Moderate-Low,0.7305352,Moderate-Low
Removal of large bowel tissue using an endoscope,Moderate-Low,0.31438214,Moderate-Low
Incision of the membrane attaching foreskin and penis,Moderate-Low,0.985935,Moderate-Low
Creation of tract to drain salivary gland cyst,High,0.93143284,Moderate-Low
Balloon dilation of esophagus using an endoscope,Moderate-Low,0.8246601,Moderate-Low
Destruction of peripheral nerve or branch,Moderate-Low,0.7681043,Moderate-Low
Closed treatment of fracture of bone of hand with manipulation,Moderate-High,0.6146983,Moderate-Low
Injection of medication into eye,Low,0.98706484,Moderate-Low
Incision of pancreatic outlet muscle using an endoscope,Moderate-Low,0.85815126,Moderate-Low
Anesthesia for removal of urinary bladder stone,Moderate-Low,0.7961911,Moderate-Low
Injection of spinal canal to destroy nerve,Moderate-Low,0.49130464,Moderate-Low
Anesthesia for diagnostic examination of the wrist using an endoscope,Moderate-Low,0.8784423,Moderate-Low
"Repair of wound (2.5 centimeters or less) of face, ears, eyelids, nose, lips, and/or mouth",Moderate-Low,0.73973626,Moderate-Low
"Injection by continuous infusion of anesthetic agent, sciatic nerve",Moderate-Low,0.98634297,Moderate-Low
Closed treatment of fracture of bone of hand with manipulation and external hardware,Moderate-Low,0.6018628,Moderate-Low
"Paramedic intercept (pi), rural area, transport furnished by a volunteer ambulance company which is prohibited by state law from billing third party payers",Low,0.9497508,Moderate-Low
Anesthesia for suture of upper arm and elbow tendon to bone,Moderate-Low,0.8476148,Moderate-Low
Closed treatment of fracture of shin bone,Moderate-Low,0.6446253,Moderate-Low
Resection of large bowel tissue using an endoscope which is inserted through abdominal opening,Moderate-Low,0.95980847,Moderate-Low
Insertion of implant to close nasal passage,Moderate-Low,0.9326239,Moderate-Low
Mechanical removal of obstructive material from central venous catheter,Low,0.7347545,Moderate-Low
Closed treatment of ankle joint bone dislocation under anesthesia,Moderate-Low,0.98794156,Moderate-Low
"Drainage of abscess, cyst, or blood accumulation under the jaw bone",Moderate-Low,0.57938164,Moderate-Low
Removal of mouth tissue for grafting,Very-High,0.32737654,Moderate-Low
Radiological supervision and interpretation of repair of chest aorta with graft,Moderate-Low,0.65152603,Moderate-Low
Closed treatment of broken forearm bone at elbow with manipulation,Moderate-High,0.57076806,Moderate-Low
Deep biopsy of muscle,Moderate-Low,0.66905326,Moderate-Low
"Anesthesia for knee joint cast application, removal, or repair",Moderate-Low,0.94731534,Moderate-Low
Administration of radiation therapy,Moderate-Low,0.70704615,Moderate-Low
Destruction of penile growths using electric current,Moderate-Low,0.80850786,Moderate-Low
Removal of growth of tongue,High,0.28569078,Moderate-Low
Small bowel procedure,High,0.45084754,Moderate-Low
Anesthesia for procedure on collar bone and shoulder blade,Moderate-High,0.5681681,Moderate-Low
"Suture of bladder canal (urethra) wound or injury, penis",Moderate-Low,0.570053,Moderate-Low
Correction of fifth toe joint deformity,Moderate-High,0.9100054,Moderate-Low
Closed treatment of dislocated hand bone with manipulation,Moderate-High,0.7591697,Moderate-Low
"Injection by continuous infusion of anesthetic agent, thigh nerve",Moderate-Low,0.98426926,Moderate-Low
Irrigation and removal of multiple blood clots from bladder and bladder canal (urethra) using an endoscope,Moderate-Low,0.8173552,Moderate-Low
Insertion of catheter for imaging of heart blood vessels or grafts,Moderate-Low,0.7661426,Moderate-Low
"Anesthesia for procedure on nerves, muscles, tendons, fascia, and bursae of forearm, wrist, and hand",Moderate-Low,0.99056154,Moderate-Low
"Anesthesia for procedure on nerves, muscles, tendons, fascia, and bursae of shoulder and underarm",Moderate-Low,0.98068076,Moderate-Low
Repair of wound (2.6 to 7.5 centimeters) of trunk,Moderate-Low,0.6348045,Moderate-Low
Removal of anal polyps or growths using an endoscope,Moderate-Low,0.964275,Moderate-Low
Injections into large bowel using an endoscope,Moderate-Low,0.7497728,Moderate-Low
Removal of multiple external hemorrhoids,Moderate-High,0.87164116,Moderate-Low
"Anesthesia for procedure on nerves, muscles, tendons, fascia, and/or bursae of knee",Moderate-Low,0.9933072,Moderate-Low
Injections of anesthetic and/or steroid drug into upper or middle spine nerve root using imaging guidance,Moderate-High,0.58566195,Moderate-Low
Combined multiple vein and artery heart artery bypasses,Moderate-High,0.576751,Moderate-Low
Insertion of catheter for drainage into sac that covers the heart,Moderate-Low,0.6556933,Moderate-Low
Biopsy of rectum and large bowel using an endoscope,Moderate-Low,0.7562962,Moderate-Low
Removal of implanted catheter in spinal canal,Moderate-High,0.54099464,Moderate-Low
Anesthesia for procedure to control urinary system bleeding including use of an endoscope,Moderate-Low,0.9269461,Moderate-Low
"Repair of wound (2.6 to 7.5 centimeters) of the scalp, underarms, trunk, arms, and/or legs",Low,0.6256131,Moderate-Low
Injections of substances into upper or middle spine,Low,0.50692904,Moderate-Low
Injection of anesthetic agent underarm (axillary) nerve,Moderate-Low,0.9456624,Moderate-Low
Biopsy of large bowel using an endoscope,Moderate-Low,0.9072619,Moderate-Low
Nonobstetrical repair of skin from anus to genitals,Moderate-Low,0.7277429,Moderate-Low
"High dose brachytherapy , 2- 12 channels",Moderate-Low,0.9054385,Moderate-Low
Incision and drainage of vaginal blood accumulation,Moderate-Low,0.6007244,Moderate-Low
"MRI scan of brain, during open brain procedure before and after contrast",Moderate-Low,0.95136935,Moderate-Low
Preparation of donor pancreas for transplantation,Moderate-High,0.3332588,Moderate-Low
"Removal and microscopic examination of growth of the head, neck, hands, feet, or genitals",Moderate-Low,0.9451431,Moderate-Low
Biopsy of penis,Moderate-Low,0.8437284,Moderate-Low
Removal of dental bone,Moderate-Low,0.7942527,Moderate-Low
Anesthesia for procedure on upper front abdominal wall,Moderate-Low,0.9503475,Moderate-Low
Anesthesia for diagnostic X-ray procedure (accessed through the skin) on spine and spinal cord,Moderate-Low,0.55219924,Moderate-Low
Incision of foot bone,Moderate-Low,0.57462174,Moderate-Low
"Incision to lengthen toe tendon, open procedure",Moderate-Low,0.52240765,Moderate-Low
Stent placement in large bowel using an endoscope which is inserted through abdominal opening,Moderate-Low,0.96576995,Moderate-Low
Anesthesia for procedure on lower intestine using an endoscope,Moderate-Low,0.983796,Moderate-Low
"Implantable breast prosthesis, silicone or equal",Moderate-Low,0.65297335,Moderate-Low
"Removal of foreign body of upper arm or elbow area, accessed beneath the skin",Moderate-Low,0.83204263,Moderate-Low
Anesthesia for bone marrow aspiration and/or biopsy at pelvic bone,Moderate-Low,0.9508972,Moderate-Low
"Drainage, biopsy, or removal of foreign body of chest cavity",Moderate-Low,0.742387,Moderate-Low
Detection test for multiple types of respiratory virus,Low,0.9961539,Moderate-Low
Insertion of lower heart chamber blood flow assist device through the skin including radiological supervision and interpretation,Moderate-Low,0.6848624,Moderate-Low
"Injection of anesthetic agent, groin nerves",Moderate-Low,0.94346267,Moderate-Low
"Incision to release foot tendon, open procedure",Moderate-High,0.82953435,Moderate-Low
"Replacement of stomach or large bowel tube using fluoroscopic guidance with contrast, accessed through the skin",Moderate-Low,0.8997064,Moderate-Low
Removal of abdominal cavity catheter,Moderate-High,0.38993248,Moderate-Low
Closed treatment of broken forearm bone at elbow with manipulation,Moderate-High,0.57076806,Moderate-Low
Removal of recurring cataract in lens capsule using laser,Moderate-Low,0.94041985,Moderate-Low
Removal of lymph nodes from chest cavity and breast bone,Very-High,0.85715574,Moderate-Low
Anesthesia for spinal tap,Low,0.3310154,Moderate-Low
Incision of foot bone,Moderate-Low,0.57462174,Moderate-Low
Drainage of finger abscess,Moderate-Low,0.56701416,Moderate-Low
Destruction of extensive growths of external female genitals,Moderate-High,0.5971857,Moderate-Low
Insertion of catheter into vein with collection of blood sample,Low,0.88091165,Moderate-Low
Insertion of catheter into urinary duct (ureter) using an endoscope,Moderate-Low,0.95252126,Moderate-Low
Dilation of bladder canal (urethra) using an endoscope,Moderate-Low,0.90695393,Moderate-Low
"Removal of growth (3.1 to 4.0 centimeters) of the trunk, arms, or legs",Moderate-Low,0.8901838,Moderate-Low
Removal or destruction of bladder canal (urethra) mucous glands,Moderate-Low,0.8452496,Moderate-Low
Anesthesia for procedure on lower front abdominal wall,Moderate-Low,0.93844515,Moderate-Low
Biopsy of throat lesion behind nose,Moderate-Low,0.7841477,Moderate-Low
Repair of (2.5 centimeter or less) laceration to floor of mouth or tongue,Moderate-Low,0.9526369,Moderate-Low
Biopsy of breast accessed through the skin with ultrasound guidance,Moderate-Low,0.82827985,Moderate-Low
Injections of local anesthetic for pain control and abdominal wall analgesia on one side,Moderate-Low,0.8255806,Moderate-Low
Repair of central venous catheter for infusion,Low,0.4778678,Moderate-Low
"Laser destruction of insufficient vein of arm or leg using imaging guidance, accessed through the skin",Moderate-Low,0.8709762,Moderate-Low
