description,y_pred,y_conf,y_true
Insertion of catheters for radiation delivery in lung airway using an endoscope,Moderate-Low,0.9227472,Moderate-Low
Destruction of growths of esophagus using an endoscope,Moderate-Low,0.7464241,Moderate-Low
"Removal of malignant growth (0.5 centimeters or less) of the trunk, arms, or legs",Low,0.86714053,Moderate-Low
"Needle biopsy of spinal cord, accessed beneath the skin",Moderate-Low,0.74787986,Moderate-Low
Destruction of external female genital growths,Low,0.90466654,Moderate-Low
Anesthesia for incomplete or missed abortion,Moderate-Low,0.99941134,Moderate-Low
Removal of bone at base of toe,Moderate-Low,0.57418317,Moderate-Low
"Anesthesia for procedure on nerves, muscles, tendons, fascia, and bursae of upper arm and elbow",Moderate-Low,0.9981927,Moderate-Low
Scraping of lining of uterus post-delivery,High,0.96617717,Moderate-Low
"Drainage of abscess, cyst, or blood accumulation under the tongue or lower lip",Moderate-Low,0.95955056,Moderate-Low
Closed treatment of upper arm fracture,Moderate-Low,0.73120475,Moderate-Low
Closed treatment of dislocated hand joint with manipulation under anesthesia,Moderate-Low,0.88623,Moderate-Low
Replacement or irrigation of brain catheter,Moderate-High,0.8701054,Moderate-Low
Removal of growth of tongue,Moderate-Low,0.36556032,Moderate-Low
"Drainage of abscess, cyst, or blood accumulation under the tongue or lower teeth",Moderate-Low,0.9383983,Moderate-Low
"Removal of growth (over 4.0 centimeters) of the scalp, neck, hands, feet, or genitals",Moderate-Low,0.9401906,Moderate-Low
Snip incision of tear-drainage opening at inner corner of the eye,Moderate-Low,0.99288416,Moderate-Low
Biopsy of throat lesion behind nose,Moderate-Low,0.75320786,Moderate-Low
"Infusion or instillation of radioelement solution, includes 3-month follow-up care",Moderate-Low,0.8578037,Moderate-Low
Insertion of guide wire for dilation of esophagus using an endoscope,Moderate-Low,0.9928396,Moderate-Low
Removal of wrist bone cyst or growth with donor bone graft,High,0.56817895,Moderate-Low
Removal of bladder pouches using an endoscope,Moderate-Low,0.9527598,Moderate-Low
Destruction of polyps or growths of the rectum and large bowel using an endoscope,Moderate-Low,0.90113693,Moderate-Low
Control of bleeding in large bowel using an endoscope which is inserted through abdominal opening,Moderate-Low,0.9671641,Moderate-Low
Insertion of catheter in right heart for X-ray imaging of blood vessels or grafts,Moderate-High,0.49542984,Moderate-Low
"Release of middle spinal cord or nerves, costovertebral approach",Very-High,0.76011336,Moderate-Low
Removal of tonsils patient age 12 or over,Moderate-Low,0.89928484,Moderate-Low
Removal of nail,Low,0.5363116,Moderate-Low
"Balloon dilation of artery, accessed through the skin or by open procedure, with imaging including radiological supervision and interpretation",Moderate-Low,0.7471205,Moderate-Low
Needle measurement and recording of electrical activity of muscles of voice box,Low,0.81157815,Moderate-Low
Insertion of stomach tube (accessed through the skin) using fluoroscopic guidance with contrast,Moderate-Low,0.9470319,Moderate-Low
Anesthesia for procedure on veins of lower leg,Moderate-Low,0.9458067,Moderate-Low
Steroid injection into bladder canal (urethra) stricture using an endoscope,Moderate-Low,0.94785404,Moderate-Low
Multiple punctures of cornea,Moderate-Low,0.42202035,Moderate-Low
Treatment of incomplete abortion,Moderate-Low,0.9954064,Moderate-Low
Biopsy of prostate gland,Moderate-High,0.6310026,Moderate-Low
Tying of major neck artery,Moderate-Low,0.588651,Moderate-Low
Biopsy of urinary duct using imaging guidance with radiological supervision and interpretation,Moderate-Low,0.9350658,Moderate-Low
Insertion of indwelling catheter and administration of substance into spinal canal of lower back using imaging guidance,Moderate-Low,0.93505496,Moderate-Low
Insertion of catheter into artery or vein for drug infusion for blood clot including radiological supervision and interpretation,Moderate-Low,0.74171734,Moderate-Low
Implantation of biologic implant to soft tissue,Moderate-Low,0.46393776,Moderate-Low
Revision of abdominal cavity catheter using an endoscope,Moderate-High,0.51439136,Moderate-Low
"Repair of wound (20.1 to 30.0 centimeters) of the scalp, neck, underarms, genitals, trunk, arms and/or legs",Moderate-Low,0.8922266,Moderate-Low
Removal of (2 centimeters or greater) tissue growth beneath the skin of face and scalp,Moderate-High,0.80618036,Moderate-Low
"Replacement of stomach to small bowel tube using fluoroscopic guidance with contrast, accessed through the skin",Moderate-Low,0.90931046,Moderate-Low
Incision of spine bone with removal of disc in spinal column,Moderate-High,0.53988266,Moderate-Low
"Microscopic examination of esophagus, stomach, and/or upper small bowel using an endoscope",Moderate-Low,0.96164775,Moderate-Low
"Fusion of spine bones with removal of disc, anterior approach",Very-High,0.9221449,Moderate-Low
Irrigation of nasal sinus,Moderate-Low,0.3924966,Moderate-Low
Treatment of dislocated elbow under anesthesia,Moderate-Low,0.80472517,Moderate-Low
Thermal repair of lung airways using an endoscope,Moderate-Low,0.9502183,Moderate-Low
Injection of dye for X-ray imaging of spine disc,Low,0.997595,Moderate-Low
Aspiration of bladder with insertion of bladder tube to skin surface,Moderate-High,0.5823322,Moderate-Low
Insertion of electrode for permanent pacemaker or pacing defibrillator device,Moderate-Low,0.97945637,Moderate-Low
Dilation of stomach outlet using an endoscope,Moderate-Low,0.76572865,Moderate-Low
Drainage of tailbone cyst,Moderate-Low,0.35173553,Moderate-Low
"Incision of artery in one thigh for insertion of prosthesis, open procedure",Moderate-Low,0.8611268,Moderate-Low
Revision and removal of prosthetic vaginal graft,Moderate-High,0.7680268,Moderate-Low
Closed treatment of dislocated wrist with manipulation,Moderate-High,0.6753805,Moderate-Low
Drainage of fluid-filled sac (bursa) of foot,Low,0.62873733,Moderate-Low
"Critical care delivery critically ill or injured patient, first 30-74 minutes",Moderate-Low,0.89732677,Moderate-Low
Repositioning of tube open procedure for external blood circulation in heart and lungs using a pump patient 6 years and older,Moderate-High,0.51025915,Moderate-Low
Closed treatment of fracture of shin bone,Moderate-High,0.53141445,Moderate-Low
Anesthesia for spinal tap,Low,0.90430146,Moderate-Low
Incision of iris to improve eye fluid flow,Moderate-Low,0.46703166,Moderate-Low
Removal of polyps or growths of large bowel using an endoscope,Moderate-Low,0.982114,Moderate-Low
Destruction of growth of iris using laser,Moderate-Low,0.98024416,Moderate-Low
Electro or thermal destruction of cervix,Low,0.98144,Moderate-Low
Destruction of small bowel polyps or growths using an endoscope,Moderate-Low,0.9523445,Moderate-Low
Removal of (2 centimeters or greater) tissue growth beneath the skin of face and scalp,Moderate-High,0.80618036,Moderate-Low
"Incision to lengthen foot tendons, open procedure",Moderate-Low,0.51731175,Moderate-Low
"Placement of access device into biliary tract, accessed through the skin with imaging including radiological supervision and interpretation",Low,0.75969297,Moderate-Low
"Removal of malignant growth (0.6 to 1.0 centimeters) of the scalp, neck, hands, feet, or genitals",Moderate-Low,0.5726627,Moderate-Low
Anesthesia for suture of upper arm or elbow vein,Moderate-Low,0.85924613,Moderate-Low
Incisional biopsy of prostate gland,Moderate-High,0.7386596,Moderate-Low
Anesthesia for procedure on eye for removal of iris,Moderate-Low,0.91128546,Moderate-Low
Injection of substance into spinal canal of upper or middle back using imaging guidance,Moderate-Low,0.6753619,Moderate-Low
Insertion of implant material in bladder using an endoscope,Moderate-Low,0.6223492,Moderate-Low
"Incision of Achilles tendon, accessed through the skin using local anesthetic",Moderate-Low,0.9917915,Moderate-Low
Insertion of catheter for imaging of heart blood vessels or grafts,Moderate-Low,0.8632261,Moderate-Low
Closed treatment of broken tailbone,Low,0.47809315,Moderate-Low
Examination of chest using an endoscope with lymph node biopsy,Moderate-Low,0.9474507,Moderate-Low
Anesthesia for open or endoscopic procedure of dislocated knee,Moderate-High,0.8797017,Moderate-Low
Predelivery care 4-6 visits,Moderate-Low,0.94983053,Moderate-Low
Irrigation and suction of lung airways to obtain cells using an endoscope,Moderate-Low,0.7197638,Moderate-Low
Replacement of aortic valve with prosthetic valve accessed through the skin,Very-High,0.681403,Moderate-Low
Removal of foreign body or stone from tear passages,Moderate-Low,0.8157616,Moderate-Low
Hand or finger procedure,High,0.5582132,Moderate-Low
Removal of postsurgical bladder neck contracture,Very-High,0.6181275,Moderate-Low
Balloon dilation of esophagus using an endoscope,Moderate-Low,0.8585341,Moderate-Low
Irrigation of nasal sinus,Moderate-Low,0.3924966,Moderate-Low
Manipulation of hip joint under general anesthesia,Moderate-Low,0.8266702,Moderate-Low
Thermal repair of lung airways using an endoscope,Moderate-Low,0.9502183,Moderate-Low
Removal of cyst or growth of collar bone or shoulder blade with patient-derived bone graft,Moderate-High,0.81283766,Moderate-Low
Casting or strapping procedure,Low,0.9682912,Moderate-Low
Manipulation of spine under anesthesia,Moderate-Low,0.81417453,Moderate-Low
Anesthesia for removal of external female genitalia,Moderate-Low,0.9953511,Moderate-Low
Removal (less than 1.5 centimeters) muscle growth of foot or toe,Moderate-High,0.85887396,Moderate-Low
Suture or repair of testicular injury,High,0.5728064,Moderate-Low
Insertion of needles and skin electrodes for measurement and recording of stimulated sites in the arms and legs,Moderate-Low,0.9205935,Moderate-Low
Removal or destruction of throat growth,Very-High,0.35293862,Moderate-Low
Removal of spleen during other surgical procedure,Moderate-Low,0.72282434,Moderate-Low
Removal of multiple anal polyps or growths using an endoscope,Moderate-Low,0.9544266,Moderate-Low
"Removal of foreign material from skin, tissue, and muscle at open fracture and/or dislocation",Moderate-Low,0.67691284,Moderate-Low
Biopsy of esophagus using an endoscope,Moderate-Low,0.8334249,Moderate-Low
Incision and drainage of ear canal abscess,Low,0.66361535,Moderate-Low
Partial removal of spine bone with release of spinal cord and/or nerves,Very-High,0.9237262,Moderate-Low
Anesthesia for incision of ear drum,Moderate-Low,0.95986396,Moderate-Low
Suture of wound or injury in the throat,Moderate-High,0.3714438,Moderate-Low
Removal and replacement of single lead permanent pacemaker pulse generator,Moderate-High,0.87238723,Moderate-Low
Anesthesia for insertion of penile prosthesis,Moderate-Low,0.70575035,Moderate-Low
Test for detecting nucleic acid of organism causing infection of central nervous system,Low,0.99432397,Moderate-Low
Treatment of hip dislocation,Moderate-Low,0.6093818,Moderate-Low
"Insertion of catheters for recording, pacing, and attempted induction of abnormal rhythm in left lower heart",Moderate-Low,0.9682027,Moderate-Low
Preparation of donor liver for transplantation,High,0.6753464,Moderate-Low
Drainage of rectal abscess under anesthesia,Moderate-Low,0.93807113,Moderate-Low
"Emergency department visit, problem with significant threat to life or function",Low,0.8093766,Moderate-Low
Placement of stent pancreatic or bile duct using an endoscope,Moderate-Low,0.5577034,Moderate-Low
Stomach procedure,Moderate-High,0.43014595,Moderate-Low
Aqueous shunt,Low,0.32417026,Moderate-Low
Anesthesia for shock wave therapy for urinary system stones,Moderate-Low,0.94460475,Moderate-Low
Closed treatment of shoulder blade fracture,Moderate-Low,0.59783083,Moderate-Low
Replacement or irrigation of brain catheter,Moderate-High,0.8701054,Moderate-Low
Closed treatment of growth plate or broken upper arm bone at elbow,Moderate-Low,0.6181201,Moderate-Low
Anesthesia for closed drainage of lung fluid,Moderate-Low,0.94231564,Moderate-Low
Biopsy or removal of nasal polyp or tissue using an endoscope,Moderate-Low,0.48840454,Moderate-Low
Relocation of defibrillator device skin pocket,Moderate-Low,0.98539346,Moderate-Low
"Suture of bladder canal (urethra) wound or injury, penis",Moderate-Low,0.98602146,Moderate-Low
Injection of hemorrhoids,Moderate-High,0.6217528,Moderate-Low
Destruction of anal growths using electric current,Moderate-Low,0.706621,Moderate-Low
Insertion of electrodes for permanent pacemaker or pacing defibrillator device,Moderate-High,0.5014841,Moderate-Low
Drainage of abscess of salivary gland,Low,0.75258875,Moderate-Low
Injections of local anesthetic for pain control and abdominal wall analgesia on both sides,Moderate-Low,0.498751,Moderate-Low
Application of cranial tongs (stabilization device for skull),Low,0.45540726,Moderate-Low
Anesthesia for closed procedure on hip joint,Moderate-Low,0.8281924,Moderate-Low
Placement of flap to repair abdominal wall,High,0.78357893,Moderate-Low
Relocation of pacemaker generator skin pocket,Moderate-Low,0.978148,Moderate-Low
"Exploration, drainage, or removal of foreign body of foot",Moderate-Low,0.7131559,Moderate-Low
Anesthesia for procedure to remove fluid in brain,Moderate-Low,0.44020528,Moderate-Low
"Laser destruction of insufficient vein of arm or leg, accessed through the skin using imaging guidance",Moderate-Low,0.7303619,Moderate-Low
Removal of shunt from jugular vein to abdominal cavity,Moderate-High,0.77992153,Moderate-Low
"Replacement of small bowel tube using fluoroscopic guidance with contrast, accessed through the skin",Moderate-Low,0.7411047,Moderate-Low
Injection of spinal canal to destroy nerve,Moderate-High,0.5519929,Moderate-Low
Removal of external female genital scar tissue,Moderate-Low,0.9467164,Moderate-Low
Tying femoral vein (upper leg vein),Moderate-Low,0.96059805,Moderate-Low
